pincode,city,state,active,is_serviceable,cod_allowed,min_order_amount,shipping_fee,cod_fee,free_shipping_threshold,created_at,updated_at,delivery_time,districts,is_returnable,is_exchangeable,return_window_days,exchange_window_days,cod_fees_applicable
636107,,TAMIL NADU,true,true,false,0.00,0.00,0.00,0.00,,2026-03-22 05:53:43.657,3 days,"[""SALEM""]",false,true,0,3,false
636108,,TAMIL NADU,true,true,false,0.00,0.00,0.00,0.00,,2026-03-22 05:53:43.657,3 days,"[""SALEM""]",false,true,0,3,false
636109,,TAMIL NADU,true,true,false,0.00,0.00,0.00,0.00,,2026-03-22 05:53:43.657,3 days,"[""SALEM""]",false,true,0,3,false
636110,,TAMIL NADU,true,true,false,0.00,0.00,0.00,0.00,,2026-03-22 05:53:43.657,3 days,"[""SALEM""]",false,true,0,3,false
636111,,TAMIL NADU,true,true,false,0.00,0.00,0.00,0.00,,2026-03-22 05:53:43.657,3 days,"[""SALEM""]",false,true,0,3,false
636112,,TAMIL NADU,true,true,false,0.00,0.00,0.00,0.00,,2026-03-22 05:53:43.657,3 days,"[""SALEM""]",false,true,0,3,false
636113,,TAMIL NADU,true,true,false,0.00,0.00,0.00,0.00,,2026-03-22 05:53:43.657,3 days,"[""SALEM"",""NAMAKKAL""]",false,true,0,3,false
636114,,TAMIL NADU,true,true,false,0.00,0.00,0.00,0.00,,2026-03-22 05:53:43.657,3 days,"[""SALEM"",""DHARMAPURI""]",false,true,0,3,false
636115,,TAMIL NADU,true,true,false,0.00,0.00,0.00,0.00,,2026-03-22 05:53:43.657,3 days,"[""SALEM""]",false,true,0,3,false
636116,,TAMIL NADU,true,true,false,0.00,0.00,0.00,0.00,,2026-03-22 05:53:43.657,3 days,"[""SALEM""]",false,true,0,3,false
636117,,TAMIL NADU,true,true,false,0.00,0.00,0.00,0.00,,2026-03-22 05:53:43.657,3 days,"[""SALEM""]",false,true,0,3,false
636118,,TAMIL NADU,true,true,false,0.00,0.00,0.00,0.00,,2026-03-22 05:53:43.657,3 days,"[""NAMAKKAL"",""SALEM""]",false,true,0,3,false
636119,,TAMIL NADU,true,true,false,0.00,0.00,0.00,0.00,,2026-03-22 05:53:43.657,3 days,"[""SALEM""]",false,true,0,3,false
636121,,TAMIL NADU,true,true,false,0.00,0.00,0.00,0.00,,2026-03-22 05:53:43.657,3 days,"[""SALEM""]",false,true,0,3,false
636122,,TAMIL NADU,true,true,false,0.00,0.00,0.00,0.00,,2026-03-22 05:53:43.657,3 days,"[""SALEM""]",false,true,0,3,false
636138,,TAMIL NADU,true,true,false,0.00,0.00,0.00,0.00,,2026-03-22 05:53:43.657,3 days,"[""SALEM""]",false,true,0,3,false
636139,,TAMIL NADU,true,true,false,0.00,0.00,0.00,0.00,,2026-03-22 05:53:43.657,3 days,"[""SALEM""]",false,true,0,3,false
636140,,TAMIL NADU,true,true,false,0.00,0.00,0.00,0.00,,2026-03-22 05:53:43.657,3 days,"[""SALEM""]",false,true,0,3,false
636141,,TAMIL NADU,true,true,false,0.00,0.00,0.00,0.00,,2026-03-22 05:53:43.657,3 days,"[""SALEM""]",false,true,0,3,false
636142,,TAMIL NADU,true,true,false,0.00,0.00,0.00,0.00,,2026-03-22 05:53:43.657,3 days,"[""NAMAKKAL""]",false,true,0,3,false
636201,,TAMIL NADU,true,true,false,0.00,0.00,0.00,0.00,,2026-03-22 05:53:43.657,3 days,"[""SALEM""]",false,true,0,3,false
636202,,TAMIL NADU,true,true,false,0.00,0.00,0.00,0.00,,2026-03-22 05:53:43.657,3 days,"[""NAMAKKAL""]",false,true,0,3,false
636203,,TAMIL NADU,true,true,false,0.00,0.00,0.00,0.00,,2026-03-22 05:53:43.657,3 days,"[""SALEM"",""NAMAKKAL""]",false,true,0,3,false
636204,,TAMIL NADU,true,true,false,0.00,0.00,0.00,0.00,,2026-03-22 05:53:43.657,3 days,"[""SALEM""]",false,true,0,3,false
636301,,TAMIL NADU,true,true,false,0.00,0.00,0.00,0.00,,2026-03-22 05:53:43.657,3 days,"[""NAMAKKAL""]",false,true,0,3,false
636302,,TAMIL NADU,true,true,false,0.00,0.00,0.00,0.00,,2026-03-22 05:53:43.657,3 days,"[""SALEM""]",false,true,0,3,false
636303,,TAMIL NADU,true,true,false,0.00,0.00,0.00,0.00,,2026-03-22 05:53:43.657,3 days,"[""SALEM""]",false,true,0,3,false
636304,,TAMIL NADU,true,true,false,0.00,0.00,0.00,0.00,,2026-03-22 05:53:43.657,3 days,"[""SALEM""]",false,true,0,3,false
636305,,TAMIL NADU,true,true,false,0.00,0.00,0.00,0.00,,2026-03-22 05:53:43.657,3 days,"[""SALEM""]",false,true,0,3,false
636306,,TAMIL NADU,true,true,false,0.00,0.00,0.00,0.00,,2026-03-22 05:53:43.657,3 days,"[""SALEM""]",false,true,0,3,false
636307,,TAMIL NADU,true,true,false,0.00,0.00,0.00,0.00,,2026-03-22 05:53:43.657,3 days,"[""SALEM""]",false,true,0,3,false
636308,,TAMIL NADU,true,true,false,0.00,0.00,0.00,0.00,,2026-03-22 05:53:43.657,3 days,"[""SALEM""]",false,true,0,3,false
636309,,TAMIL NADU,true,true,false,0.00,0.00,0.00,0.00,,2026-03-22 05:53:43.657,3 days,"[""SALEM""]",false,true,0,3,false
636351,,TAMIL NADU,true,true,false,0.00,0.00,0.00,0.00,,2026-03-22 05:53:43.657,3 days,"[""SALEM""]",false,true,0,3,false
636352,,TAMIL NADU,true,true,false,0.00,0.00,0.00,0.00,,2026-03-22 05:53:43.657,3 days,"[""DHARMAPURI""]",false,true,0,3,false
636354,,TAMIL NADU,true,true,false,0.00,0.00,0.00,0.00,,2026-03-22 05:53:43.657,3 days,"[""SALEM""]",false,true,0,3,false
636401,,TAMIL NADU,true,true,false,0.00,0.00,0.00,0.00,,2026-03-22 05:53:43.657,3 days,"[""SALEM""]",false,true,0,3,false
636402,,TAMIL NADU,true,true,false,0.00,0.00,0.00,0.00,,2026-03-22 05:53:43.657,3 days,"[""SALEM""]",false,true,0,3,false
636403,,TAMIL NADU,true,true,false,0.00,0.00,0.00,0.00,,2026-03-22 05:53:43.657,3 days,"[""SALEM""]",false,true,0,3,false
636404,,TAMIL NADU,true,true,false,0.00,0.00,0.00,0.00,,2026-03-22 05:53:43.657,3 days,"[""SALEM""]",false,true,0,3,false
636406,,TAMIL NADU,true,true,false,0.00,0.00,0.00,0.00,,2026-03-22 05:53:43.657,3 days,"[""SALEM""]",false,true,0,3,false
636451,,TAMIL NADU,true,true,false,0.00,0.00,0.00,0.00,,2026-03-22 05:53:43.657,3 days,"[""SALEM""]",false,true,0,3,false
636452,,TAMIL NADU,true,true,false,0.00,0.00,0.00,0.00,,2026-03-22 05:53:43.657,3 days,"[""SALEM""]",false,true,0,3,false
636453,,TAMIL NADU,true,true,false,0.00,0.00,0.00,0.00,,2026-03-22 05:53:43.657,3 days,"[""SALEM""]",false,true,0,3,false
636454,,TAMIL NADU,true,true,false,0.00,0.00,0.00,0.00,,2026-03-22 05:53:43.657,3 days,"[""SALEM""]",false,true,0,3,false
636455,,TAMIL NADU,true,true,false,0.00,0.00,0.00,0.00,,2026-03-22 05:53:43.657,3 days,"[""NAMAKKAL"",""SALEM""]",false,true,0,3,false
636456,,TAMIL NADU,true,true,false,0.00,0.00,0.00,0.00,,2026-03-22 05:53:43.657,3 days,"[""SALEM""]",false,true,0,3,false
636457,,TAMIL NADU,true,true,false,0.00,0.00,0.00,0.00,,2026-03-22 05:53:43.657,3 days,"[""SALEM""]",false,true,0,3,false
636458,,TAMIL NADU,true,true,false,0.00,0.00,0.00,0.00,,2026-03-22 05:53:43.657,3 days,"[""SALEM""]",false,true,0,3,false
636501,,TAMIL NADU,true,true,false,0.00,0.00,0.00,0.00,,2026-03-22 05:53:43.657,3 days,"[""SALEM""]",false,true,0,3,false
636502,,TAMIL NADU,true,true,false,0.00,0.00,0.00,0.00,,2026-03-22 05:53:43.657,3 days,"[""SALEM""]",false,true,0,3,false
636503,,TAMIL NADU,true,true,false,0.00,0.00,0.00,0.00,,2026-03-22 05:53:43.657,3 days,"[""SALEM""]",false,true,0,3,false
636601,,TAMIL NADU,true,true,false,0.00,0.00,0.00,0.00,,2026-03-22 05:53:43.657,3 days,"[""SALEM""]",false,true,0,3,false
636602,,TAMIL NADU,true,true,false,0.00,0.00,0.00,0.00,,2026-03-22 05:53:43.657,3 days,"[""SALEM""]",false,true,0,3,false
636701,,TAMIL NADU,true,true,false,0.00,0.00,0.00,0.00,,2026-03-22 05:53:43.657,3 days,"[""DHARMAPURI""]",false,true,0,3,false
636704,,TAMIL NADU,true,true,false,0.00,0.00,0.00,0.00,,2026-03-22 05:53:43.657,3 days,"[""DHARMAPURI""]",false,true,0,3,false
636705,,TAMIL NADU,true,true,false,0.00,0.00,0.00,0.00,,2026-03-22 05:53:43.657,3 days,"[""DHARMAPURI""]",false,true,0,3,false
636803,,TAMIL NADU,true,true,false,0.00,0.00,0.00,0.00,,2026-03-22 05:53:43.657,3 days,"[""DHARMAPURI""]",false,true,0,3,false
636804,,TAMIL NADU,true,true,false,0.00,0.00,0.00,0.00,,2026-03-22 05:53:43.657,3 days,"[""DHARMAPURI""]",false,true,0,3,false
636805,,TAMIL NADU,true,true,false,0.00,0.00,0.00,0.00,,2026-03-22 05:53:43.657,3 days,"[""DHARMAPURI""]",false,true,0,3,false
636806,,TAMIL NADU,true,true,false,0.00,0.00,0.00,0.00,,2026-03-22 05:53:43.657,3 days,"[""DHARMAPURI"",""KRISHNAGIRI""]",false,true,0,3,false
636807,,TAMIL NADU,true,true,false,0.00,0.00,0.00,0.00,,2026-03-22 05:53:43.657,3 days,"[""DHARMAPURI""]",false,true,0,3,false
636808,,TAMIL NADU,true,true,false,0.00,0.00,0.00,0.00,,2026-03-22 05:53:43.657,3 days,"[""DHARMAPURI""]",false,true,0,3,false
636809,,TAMIL NADU,true,true,false,0.00,0.00,0.00,0.00,,2026-03-22 05:53:43.657,3 days,"[""DHARMAPURI""]",false,true,0,3,false
636810,,TAMIL NADU,true,true,false,0.00,0.00,0.00,0.00,,2026-03-22 05:53:43.657,3 days,"[""DHARMAPURI""]",false,true,0,3,false
636811,,TAMIL NADU,true,true,false,0.00,0.00,0.00,0.00,,2026-03-22 05:53:43.657,3 days,"[""DHARMAPURI""]",false,true,0,3,false
636812,,TAMIL NADU,true,true,false,0.00,0.00,0.00,0.00,,2026-03-22 05:53:43.657,3 days,"[""DHARMAPURI"",""KRISHNAGIRI""]",false,true,0,3,false
636813,,TAMIL NADU,true,true,false,0.00,0.00,0.00,0.00,,2026-03-22 05:53:43.657,3 days,"[""DHARMAPURI""]",false,true,0,3,false
636902,,TAMIL NADU,true,true,false,0.00,0.00,0.00,0.00,,2026-03-22 05:53:43.657,3 days,"[""DHARMAPURI"",""KRISHNAGIRI""]",false,true,0,3,false
636903,,TAMIL NADU,true,true,false,0.00,0.00,0.00,0.00,,2026-03-22 05:53:43.657,3 days,"[""DHARMAPURI""]",false,true,0,3,false
636904,,TAMIL NADU,true,true,false,0.00,0.00,0.00,0.00,,2026-03-22 05:53:43.657,3 days,"[""DHARMAPURI""]",false,true,0,3,false
636905,,TAMIL NADU,true,true,false,0.00,0.00,0.00,0.00,,2026-03-22 05:53:43.657,3 days,"[""DHARMAPURI""]",false,true,0,3,false
636906,,TAMIL NADU,true,true,false,0.00,0.00,0.00,0.00,,2026-03-22 05:53:43.657,3 days,"[""DHARMAPURI""]",false,true,0,3,false
637001,,TAMIL NADU,true,true,false,0.00,0.00,0.00,0.00,,2026-03-22 05:53:43.657,3 days,"[""NAMAKKAL""]",false,true,0,3,false
637002,,TAMIL NADU,true,true,false,0.00,0.00,0.00,0.00,,2026-03-22 05:53:43.657,3 days,"[""NAMAKKAL""]",false,true,0,3,false
637003,,TAMIL NADU,true,true,false,0.00,0.00,0.00,0.00,,2026-03-22 05:53:43.657,3 days,"[""NAMAKKAL""]",false,true,0,3,false
637013,,TAMIL NADU,true,true,false,0.00,0.00,0.00,0.00,,2026-03-22 05:53:43.657,3 days,"[""NAMAKKAL""]",false,true,0,3,false
637014,,TAMIL NADU,true,true,false,0.00,0.00,0.00,0.00,,2026-03-22 05:53:43.657,3 days,"[""NAMAKKAL""]",false,true,0,3,false
637015,,TAMIL NADU,true,true,false,0.00,0.00,0.00,0.00,,2026-03-22 05:53:43.657,3 days,"[""NAMAKKAL""]",false,true,0,3,false
637017,,TAMIL NADU,true,true,false,0.00,0.00,0.00,0.00,,2026-03-22 05:53:43.657,3 days,"[""NAMAKKAL""]",false,true,0,3,false
637018,,TAMIL NADU,true,true,false,0.00,0.00,0.00,0.00,,2026-03-22 05:53:43.657,3 days,"[""NAMAKKAL""]",false,true,0,3,false
637019,,TAMIL NADU,true,true,false,0.00,0.00,0.00,0.00,,2026-03-22 05:53:43.657,3 days,"[""NAMAKKAL""]",false,true,0,3,false
637020,,TAMIL NADU,true,true,false,0.00,0.00,0.00,0.00,,2026-03-22 05:53:43.657,3 days,"[""NAMAKKAL""]",false,true,0,3,false
637021,,TAMIL NADU,true,true,false,0.00,0.00,0.00,0.00,,2026-03-22 05:53:43.657,3 days,"[""NAMAKKAL""]",false,true,0,3,false
637101,,TAMIL NADU,true,true,false,0.00,0.00,0.00,0.00,,2026-03-22 05:53:43.657,3 days,"[""SALEM""]",false,true,0,3,false
637102,,TAMIL NADU,true,true,false,0.00,0.00,0.00,0.00,,2026-03-22 05:53:43.657,3 days,"[""SALEM""]",false,true,0,3,false
637103,,TAMIL NADU,true,true,false,0.00,0.00,0.00,0.00,,2026-03-22 05:53:43.657,3 days,"[""SALEM""]",false,true,0,3,false
637104,,TAMIL NADU,true,true,false,0.00,0.00,0.00,0.00,,2026-03-22 05:53:43.657,3 days,"[""SALEM""]",false,true,0,3,false
637105,,TAMIL NADU,true,true,false,0.00,0.00,0.00,0.00,,2026-03-22 05:53:43.657,3 days,"[""SALEM""]",false,true,0,3,false
637107,,TAMIL NADU,true,true,false,0.00,0.00,0.00,0.00,,2026-03-22 05:53:43.657,3 days,"[""SALEM""]",false,true,0,3,false
637201,,TAMIL NADU,true,true,false,0.00,0.00,0.00,0.00,,2026-03-22 05:53:43.657,3 days,"[""NAMAKKAL""]",false,true,0,3,false
637202,,TAMIL NADU,true,true,false,0.00,0.00,0.00,0.00,,2026-03-22 05:53:43.657,3 days,"[""NAMAKKAL""]",false,true,0,3,false
637203,,TAMIL NADU,true,true,false,0.00,0.00,0.00,0.00,,2026-03-22 05:53:43.657,3 days,"[""NAMAKKAL""]",false,true,0,3,false
637204,,TAMIL NADU,true,true,false,0.00,0.00,0.00,0.00,,2026-03-22 05:53:43.657,3 days,"[""NAMAKKAL""]",false,true,0,3,false
637205,,TAMIL NADU,true,true,false,0.00,0.00,0.00,0.00,,2026-03-22 05:53:43.657,3 days,"[""NAMAKKAL""]",false,true,0,3,false
637206,,TAMIL NADU,true,true,false,0.00,0.00,0.00,0.00,,2026-03-22 05:53:43.657,3 days,"[""NAMAKKAL""]",false,true,0,3,false
637207,,TAMIL NADU,true,true,false,0.00,0.00,0.00,0.00,,2026-03-22 05:53:43.657,3 days,"[""NAMAKKAL""]",false,true,0,3,false
637208,,TAMIL NADU,true,true,false,0.00,0.00,0.00,0.00,,2026-03-22 05:53:43.657,3 days,"[""NAMAKKAL""]",false,true,0,3,false
637209,,TAMIL NADU,true,true,false,0.00,0.00,0.00,0.00,,2026-03-22 05:53:43.657,3 days,"[""NAMAKKAL""]",false,true,0,3,false
637210,,TAMIL NADU,true,true,false,0.00,0.00,0.00,0.00,,2026-03-22 05:53:43.657,3 days,"[""NAMAKKAL""]",false,true,0,3,false
637211,,TAMIL NADU,true,true,false,0.00,0.00,0.00,0.00,,2026-03-22 05:53:43.657,3 days,"[""NAMAKKAL""]",false,true,0,3,false
637212,,TAMIL NADU,true,true,false,0.00,0.00,0.00,0.00,,2026-03-22 05:53:43.657,3 days,"[""NAMAKKAL""]",false,true,0,3,false
637213,,TAMIL NADU,true,true,false,0.00,0.00,0.00,0.00,,2026-03-22 05:53:43.657,3 days,"[""NAMAKKAL""]",false,true,0,3,false
637214,,TAMIL NADU,true,true,false,0.00,0.00,0.00,0.00,,2026-03-22 05:53:43.657,3 days,"[""NAMAKKAL""]",false,true,0,3,false
637215,,TAMIL NADU,true,true,false,0.00,0.00,0.00,0.00,,2026-03-22 05:53:43.657,3 days,"[""NAMAKKAL""]",false,true,0,3,false
637301,,TAMIL NADU,true,true,false,0.00,0.00,0.00,0.00,,2026-03-22 05:53:43.657,3 days,"[""SALEM""]",false,true,0,3,false
637302,,TAMIL NADU,true,true,false,0.00,0.00,0.00,0.00,,2026-03-22 05:53:43.657,3 days,"[""SALEM"",""NAMAKKAL""]",false,true,0,3,false
637303,,TAMIL NADU,true,true,false,0.00,0.00,0.00,0.00,,2026-03-22 05:53:43.657,3 days,"[""SALEM"",""NAMAKKAL""]",false,true,0,3,false
637304,,TAMIL NADU,true,true,false,0.00,0.00,0.00,0.00,,2026-03-22 05:53:43.657,3 days,"[""NAMAKKAL"",""SALEM""]",false,true,0,3,false
637401,,TAMIL NADU,true,true,false,0.00,0.00,0.00,0.00,,2026-03-22 05:53:43.657,3 days,"[""NAMAKKAL""]",false,true,0,3,false
637402,,TAMIL NADU,true,true,false,0.00,0.00,0.00,0.00,,2026-03-22 05:53:43.657,3 days,"[""NAMAKKAL""]",false,true,0,3,false
637403,,TAMIL NADU,true,true,false,0.00,0.00,0.00,0.00,,2026-03-22 05:53:43.657,3 days,"[""NAMAKKAL""]",false,true,0,3,false
637404,,TAMIL NADU,true,true,false,0.00,0.00,0.00,0.00,,2026-03-22 05:53:43.657,3 days,"[""NAMAKKAL""]",false,true,0,3,false
637405,,TAMIL NADU,true,true,false,0.00,0.00,0.00,0.00,,2026-03-22 05:53:43.657,3 days,"[""NAMAKKAL""]",false,true,0,3,false
637406,,TAMIL NADU,true,true,false,0.00,0.00,0.00,0.00,,2026-03-22 05:53:43.657,3 days,"[""NAMAKKAL""]",false,true,0,3,false
637407,,TAMIL NADU,true,true,false,0.00,0.00,0.00,0.00,,2026-03-22 05:53:43.657,3 days,"[""NAMAKKAL""]",false,true,0,3,false
637408,,TAMIL NADU,true,true,false,0.00,0.00,0.00,0.00,,2026-03-22 05:53:43.657,3 days,"[""NAMAKKAL""]",false,true,0,3,false
637409,,TAMIL NADU,true,true,false,0.00,0.00,0.00,0.00,,2026-03-22 05:53:43.657,3 days,"[""NAMAKKAL""]",false,true,0,3,false
637410,,TAMIL NADU,true,true,false,0.00,0.00,0.00,0.00,,2026-03-22 05:53:43.657,3 days,"[""NAMAKKAL""]",false,true,0,3,false
637411,,TAMIL NADU,true,true,false,0.00,0.00,0.00,0.00,,2026-03-22 05:53:43.657,3 days,"[""NAMAKKAL""]",false,true,0,3,false
637412,,TAMIL NADU,true,true,false,0.00,0.00,0.00,0.00,,2026-03-22 05:53:43.657,3 days,"[""NAMAKKAL""]",false,true,0,3,false
637415,,TAMIL NADU,true,true,false,0.00,0.00,0.00,0.00,,2026-03-22 05:53:43.657,3 days,"[""NAMAKKAL""]",false,true,0,3,false
637501,,TAMIL NADU,true,true,false,0.00,0.00,0.00,0.00,,2026-03-22 05:53:43.657,3 days,"[""SALEM"",""NAMAKKAL""]",false,true,0,3,false
637502,,TAMIL NADU,true,true,false,0.00,0.00,0.00,0.00,,2026-03-22 05:53:43.657,3 days,"[""SALEM""]",false,true,0,3,false
637503,,TAMIL NADU,true,true,false,0.00,0.00,0.00,0.00,,2026-03-22 05:53:43.657,3 days,"[""NAMAKKAL""]",false,true,0,3,false
637504,,TAMIL NADU,true,true,false,0.00,0.00,0.00,0.00,,2026-03-22 05:53:43.657,3 days,"[""SALEM""]",false,true,0,3,false
637505,,TAMIL NADU,true,true,false,0.00,0.00,0.00,0.00,,2026-03-22 05:53:43.657,3 days,"[""NAMAKKAL""]",false,true,0,3,false
638001,,TAMIL NADU,true,true,false,0.00,0.00,0.00,0.00,,2026-03-22 05:53:43.657,3 days,"[""ERODE""]",false,true,0,3,false
638002,,TAMIL NADU,true,true,false,0.00,0.00,0.00,0.00,,2026-03-22 05:53:43.657,3 days,"[""ERODE""]",false,true,0,3,false
638003,,TAMIL NADU,true,true,false,0.00,0.00,0.00,0.00,,2026-03-22 05:53:43.657,3 days,"[""ERODE""]",false,true,0,3,false
638004,,TAMIL NADU,true,true,false,0.00,0.00,0.00,0.00,,2026-03-22 05:53:43.657,3 days,"[""ERODE""]",false,true,0,3,false
638005,,TAMIL NADU,true,true,false,0.00,0.00,0.00,0.00,,2026-03-22 05:53:43.657,3 days,"[""ERODE""]",false,true,0,3,false
638006,,TAMIL NADU,true,true,false,0.00,0.00,0.00,0.00,,2026-03-22 05:53:43.657,3 days,"[""NAMAKKAL""]",false,true,0,3,false
638007,,TAMIL NADU,true,true,false,0.00,0.00,0.00,0.00,,2026-03-22 05:53:43.657,3 days,"[""NAMAKKAL""]",false,true,0,3,false
638008,,TAMIL NADU,true,true,false,0.00,0.00,0.00,0.00,,2026-03-22 05:53:43.657,3 days,"[""NAMAKKAL""]",false,true,0,3,false
638009,,TAMIL NADU,true,true,false,0.00,0.00,0.00,0.00,,2026-03-22 05:53:43.657,3 days,"[""ERODE""]",false,true,0,3,false
638010,,TAMIL NADU,true,true,false,0.00,0.00,0.00,0.00,,2026-03-22 05:53:43.657,3 days,"[""NAMAKKAL""]",false,true,0,3,false
638011,,TAMIL NADU,true,true,false,0.00,0.00,0.00,0.00,,2026-03-22 05:53:43.657,3 days,"[""ERODE""]",false,true,0,3,false
638012,,TAMIL NADU,true,true,false,0.00,0.00,0.00,0.00,,2026-03-22 05:53:43.657,3 days,"[""ERODE""]",false,true,0,3,false
638051,,TAMIL NADU,true,true,false,0.00,0.00,0.00,0.00,,2026-03-22 05:53:43.657,3 days,"[""ERODE"",""TIRUPPUR""]",false,true,0,3,false
638052,,TAMIL NADU,true,true,false,0.00,0.00,0.00,0.00,,2026-03-22 05:53:43.657,3 days,"[""ERODE""]",false,true,0,3,false
638053,,TAMIL NADU,true,true,false,0.00,0.00,0.00,0.00,,2026-03-22 05:53:43.657,3 days,"[""ERODE""]",false,true,0,3,false
638054,,TAMIL NADU,true,true,false,0.00,0.00,0.00,0.00,,2026-03-22 05:53:43.657,3 days,"[""ERODE""]",false,true,0,3,false
638055,,TAMIL NADU,true,true,false,0.00,0.00,0.00,0.00,,2026-03-22 05:53:43.657,3 days,"[""ERODE""]",false,true,0,3,false
638056,,TAMIL NADU,true,true,false,0.00,0.00,0.00,0.00,,2026-03-22 05:53:43.657,3 days,"[""ERODE"",""TIRUPPUR""]",false,true,0,3,false
638057,,TAMIL NADU,true,true,false,0.00,0.00,0.00,0.00,,2026-03-22 05:53:43.657,3 days,"[""ERODE""]",false,true,0,3,false
638060,,TAMIL NADU,true,true,false,0.00,0.00,0.00,0.00,,2026-03-22 05:53:43.657,3 days,"[""ERODE""]",false,true,0,3,false
638101,,TAMIL NADU,true,true,false,0.00,0.00,0.00,0.00,,2026-03-22 05:53:43.657,3 days,"[""ERODE""]",false,true,0,3,false
638102,,TAMIL NADU,true,true,false,0.00,0.00,0.00,0.00,,2026-03-22 05:53:43.657,3 days,"[""ERODE""]",false,true,0,3,false
638103,,TAMIL NADU,true,true,false,0.00,0.00,0.00,0.00,,2026-03-22 05:53:43.657,3 days,"[""TIRUPPUR""]",false,true,0,3,false
638104,,TAMIL NADU,true,true,false,0.00,0.00,0.00,0.00,,2026-03-22 05:53:43.657,3 days,"[""ERODE""]",false,true,0,3,false
638105,,TAMIL NADU,true,true,false,0.00,0.00,0.00,0.00,,2026-03-22 05:53:43.657,3 days,"[""TIRUPPUR""]",false,true,0,3,false
638106,,TAMIL NADU,true,true,false,0.00,0.00,0.00,0.00,,2026-03-22 05:53:43.657,3 days,"[""TIRUPPUR""]",false,true,0,3,false
638107,,TAMIL NADU,true,true,false,0.00,0.00,0.00,0.00,,2026-03-22 05:53:43.657,3 days,"[""ERODE""]",false,true,0,3,false
638108,,TAMIL NADU,true,true,false,0.00,0.00,0.00,0.00,,2026-03-22 05:53:43.657,3 days,"[""ERODE"",""TIRUPPUR""]",false,true,0,3,false
638109,,TAMIL NADU,true,true,false,0.00,0.00,0.00,0.00,,2026-03-22 05:53:43.657,3 days,"[""ERODE""]",false,true,0,3,false
638110,,TAMIL NADU,true,true,false,0.00,0.00,0.00,0.00,,2026-03-22 05:53:43.657,3 days,"[""ERODE"",""TIRUPPUR""]",false,true,0,3,false
638111,,TAMIL NADU,true,true,false,0.00,0.00,0.00,0.00,,2026-03-22 05:53:43.657,3 days,"[""TIRUPPUR""]",false,true,0,3,false
638112,,TAMIL NADU,true,true,false,0.00,0.00,0.00,0.00,,2026-03-22 05:53:43.657,3 days,"[""ERODE""]",false,true,0,3,false
638115,,TAMIL NADU,true,true,false,0.00,0.00,0.00,0.00,,2026-03-22 05:53:43.657,3 days,"[""ERODE""]",false,true,0,3,false
638116,,TAMIL NADU,true,true,false,0.00,0.00,0.00,0.00,,2026-03-22 05:53:43.657,3 days,"[""ERODE""]",false,true,0,3,false
638151,,TAMIL NADU,true,true,false,0.00,0.00,0.00,0.00,,2026-03-22 05:53:43.657,3 days,"[""ERODE"",""KARUR""]",false,true,0,3,false
638152,,TAMIL NADU,true,true,false,0.00,0.00,0.00,0.00,,2026-03-22 05:53:43.657,3 days,"[""ERODE""]",false,true,0,3,false
638153,,TAMIL NADU,true,true,false,0.00,0.00,0.00,0.00,,2026-03-22 05:53:43.657,3 days,"[""ERODE""]",false,true,0,3,false
638154,,TAMIL NADU,true,true,false,0.00,0.00,0.00,0.00,,2026-03-22 05:53:43.657,3 days,"[""ERODE""]",false,true,0,3,false
638181,,TAMIL NADU,true,true,false,0.00,0.00,0.00,0.00,,2026-03-22 05:53:43.657,3 days,"[""NAMAKKAL""]",false,true,0,3,false
638182,,TAMIL NADU,true,true,false,0.00,0.00,0.00,0.00,,2026-03-22 05:53:43.657,3 days,"[""NAMAKKAL""]",false,true,0,3,false
638183,,TAMIL NADU,true,true,false,0.00,0.00,0.00,0.00,,2026-03-22 05:53:43.657,3 days,"[""SALEM"",""NAMAKKAL""]",false,true,0,3,false
638301,,TAMIL NADU,true,true,false,0.00,0.00,0.00,0.00,,2026-03-22 05:53:43.657,3 days,"[""ERODE""]",false,true,0,3,false
638311,,TAMIL NADU,true,true,false,0.00,0.00,0.00,0.00,,2026-03-22 05:53:43.657,3 days,"[""ERODE""]",false,true,0,3,false
638312,,TAMIL NADU,true,true,false,0.00,0.00,0.00,0.00,,2026-03-22 05:53:43.657,3 days,"[""ERODE""]",false,true,0,3,false
638313,,TAMIL NADU,true,true,false,0.00,0.00,0.00,0.00,,2026-03-22 05:53:43.657,3 days,"[""ERODE""]",false,true,0,3,false
638314,,TAMIL NADU,true,true,false,0.00,0.00,0.00,0.00,,2026-03-22 05:53:43.657,3 days,"[""ERODE""]",false,true,0,3,false
638315,,TAMIL NADU,true,true,false,0.00,0.00,0.00,0.00,,2026-03-22 05:53:43.657,3 days,"[""ERODE""]",false,true,0,3,false
638316,,TAMIL NADU,true,true,false,0.00,0.00,0.00,0.00,,2026-03-22 05:53:43.657,3 days,"[""ERODE""]",false,true,0,3,false
638401,,TAMIL NADU,true,true,false,0.00,0.00,0.00,0.00,,2026-03-22 05:53:43.657,3 days,"[""ERODE""]",false,true,0,3,false
638402,,TAMIL NADU,true,true,false,0.00,0.00,0.00,0.00,,2026-03-22 05:53:43.657,3 days,"[""ERODE""]",false,true,0,3,false
638451,,TAMIL NADU,true,true,false,0.00,0.00,0.00,0.00,,2026-03-22 05:53:43.657,3 days,"[""ERODE"",""THE NILGIRIS""]",false,true,0,3,false
